	agitation rate	Biotin	CoSO4.7H2O	CuSO4.5H2O	DIP	EMS	FeSO4.7H2O	Folic Acid	gamma	H2O2	illumination	KCl	knockout	L-alanine	L-arg-HCl	L-asn	L-asp	L-gln	L-glu	L-gly	L-his-HCl	L-ile	L-leu	L-lys-HCl	L-met	L-phe	L-pro	L-ser	L-thre	L-trp	L-tyr	L-val	media-to-flask-volume-ratio	MgSO4.7H2O	MnSO4.H2O	MOPS buffer	Na3C6H5O7	NaCl	NaH2PO4	NiSO4.H2O	Optical density (600nm)	Oxoid peptone	oxygen	pH	shaking	temperature	Thiamine HCl	time	Time after add CoSO4	Time after add Dip	Uracil	uv	ZnSO4.7H2O	GWAP Import Date	SBEAMS Processing Date	Title Date
part of recipe		y	y	y			y	y						y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y																	y	y	y					
ni__0750um_vs_NRC-1c	0	0	0	0	0	0	0	0	0	0	Light	0.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20040801
ni__1500um_vs_NRC-1c	0	0	0	0	0	0	0	0	0	0	Light	0.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20040801
sirR_0a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	sirR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
sirR_0b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	sirR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
sirR_0min_vs_NRC1_h1.sig	0	0.5	0	0.01	0	0	0	5	0	0	0	1	sirR	509	400	127	250	730	1565	150	50	440	800	200	90	50	46	305	500	20	112	250	0	20	10	8.37	0	4.28	0.02	0	0.498	0	0	6.8	0	37	5	0	0	0	50	0	0.01	20090119
sirR_20min_+Fe_vs_NRC1_h1.sig	0	0.5	0	0.01	0	0	10	5	0	0	0	1	sirR	509	400	127	250	730	1565	150	50	440	800	200	90	50	46	305	500	20	112	250	0	20	10	8.37	0	4.28	0.02	0	0.463	0	0	6.8	0	37	5	20	0	0	50	0	0.01	20090119
sirR_20min_-Fe_vs_NRC1_h1.sig	0	0.5	0	0.01	0	0	0	5	0	0	0	1	sirR	509	400	127	250	730	1565	150	50	440	800	200	90	50	46	305	500	20	112	250	0	20	10	8.37	0	4.28	0.02	0	0.498	0	0	6.8	0	37	5	20	0	0	50	0	0.01	20090119
sirR_40min_+Fe_vs_NRC1_h1.sig	0	0.5	0	0.01	0	0	10	5	0	0	0	1	sirR	509	400	127	250	730	1565	150	50	440	800	200	90	50	46	305	500	20	112	250	0	20	10	8.37	0	4.28	0.02	0	0.463	0	0	6.8	0	37	5	40	0	0	50	0	0.01	20090119
sirR_40min_-Fe_vs_NRC1_h1.sig	0	0.5	0	0.01	0	0	0	5	0	0	0	1	sirR	509	400	127	250	730	1565	150	50	440	800	200	90	50	46	305	500	20	112	250	0	20	10	8.37	0	4.28	0.02	0	0.498	0	0	6.8	0	37	5	40	0	0	50	0	0.01	20090119
sirR_60min_+Fe_vs_NRC1_h1.sig	0	0.5	0	0.01	0	0	10	5	0	0	0	1	sirR	509	400	127	250	730	1565	150	50	440	800	200	90	50	46	305	500	20	112	250	0	20	10	8.37	0	4.28	0.02	0	0.463	0	0	6.8	0	37	5	60	0	0	50	0	0.01	20090119
sirR_60min_-Fe_vs_NRC1_h1.sig	0	0.5	0	0.01	0	0	0	5	0	0	0	1	sirR	509	400	127	250	730	1565	150	50	440	800	200	90	50	46	305	500	20	112	250	0	20	10	8.37	0	4.28	0.02	0	0.498	0	0	6.8	0	37	5	60	0	0	50	0	0.01	20090119
sirR_Mn_0800um_a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	sirR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	6.8	0	37	0	0	0	0	0	0	0	20050825
sirR_Mn_0800um_b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	sirR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
sirR_Mn_1000um_a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	sirR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
sirR_Mn_1000um_b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	sirR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
sirR_Mn_1500um_a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	sirR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
sirR_Mn_1500um_b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	sirR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_0a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_0b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_40min_+Fe_vs_NRC1-h1.sig	0	0.5	0	0.01	0	0	10	5	0	0	0	1	ura3	509	400	127	250	730	1565	150	50	440	800	200	90	50	46	305	500	20	112	250	0	20	10	8.37	0	4.28	0.02	0	0.402	0	0	6.8	0	37	5	40	0	0	50	0	0.01	20090119
ura3_Cu_0700um_a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_Cu_0700um_b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_Cu_0850um_a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_Cu_0850um_b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_Cu_1000um_a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
